RYM Album, First Name,Last Name,First Name localized, Last Name localized,Title,Release_Date,Rating,Ownership,Purchase Date,Media Type,Review
"3955453","","Various Artists","","","Fest zur Hochzeit von Brigitt + Achmed","1983","0","w","","LP",  ""
"627516","","Various Artists","","","Fluxus Anthology","1989","0","w","","LP",  ""
"534282","","Various Artists","","","Folds and Rhizomes for Gilles Deleuze","1996","0","w","","CD",  ""
"3986438","","Various Artists","","","Forbidden Planets Volume Two: More Music From the Pioneers of Electronic Sound","2011","0","w","","CD",  ""
"913346","","Various Artists","","","Four in One, Vol. 2","1982","0","w","","LP",  ""
"11580683","","Various Artists","","","Fuga","2020","5","n","","",  ""
"7230862","","Various Artists","","","Furniture Fun","1996","0","w","","Cassette",  ""
"1857513","","Various Artists","","","Grausame Vorstellung - Pianeti di Lana","1984","0","w","","Cassette",  ""
"6937617","","Various Artists","","","Great Evening","1986","0","w","","Cassette",  ""
"9796063","","Various Artists","","","Herdersmat (Part 19-22)","2018","7","n","","",  ""
"5267294","","Various Artists","","","Hit the Road Cat","1992","0","w","","Cassette",  ""
"476293","","Various Artists","","","Hoisting the Black Flag","1981","0","w","","LP",  ""
"6858549","","Various Artists","","","Idealistic Idiot Vol.8","","0","w","","Cassette",  ""
"3428857","","Various Artists","","","I Hate the Pop Group","2000","0","w","","LP",  ""
"476298","","Various Artists","","","In Fractured Silence","1984","0","w","","LP",  ""
"427474","","Various Artists","","","In Memoriam Gilles Deleuze","1996","0","w","","CD",  ""
"4062915","","Various Artists","","","Insane Music for Insane People Vol. 1","1981","0","w","","Cassette",  ""
"826956","","Various Artists","","","Insane Music for Insane People Vol. 10","1984","0","w","","Cassette",  ""
"826936","","Various Artists","","","Insane Music for Insane People Vol. 11","1984","0","w","","Cassette",  ""
"4062962","","Various Artists","","","Insane Music for Insane People Vol. 5","1984","0","w","","Cassette",  ""
"2121087","","Various Artists","","","Integration","1983","0","w","","Cassette",  ""
"1645963","","Various Artists","","","Invocation of Sacred Resonance I","2008","0","w","","CD",  ""
"1416449","","Various Artists","","","Ittiologia","1973","0","w","","LP",  ""
"906107","","Various Artists","","","Japanoise","2003","0","w","","CD",  ""
"1515238","","Various Artists","","","주체 (Juche)","2008","7","o","","MP3",  ""
"7983668","","Various Artists","","","Jugoslavija Underground 1985 - 1986","","0","w","","Cassette",  ""
"8375743","","Various Artists","","","Kale Plankieren - Dutch Cassette Rarities 1981 – 1985 Vol.1","2017","0","w","","LP",  ""
"9395223","","Various Artists","","","Kale Plankieren - Dutch Cassette Rarities 1981 – 1987 Vol.2","2018","0","w","","LP",  ""
"2148612","","Various Artists","","","Kalkulator","1982","0","w","","Cassette",  ""
"3011264","","Various Artists","","","Kammarensemblen Live: Xenakis, Boulez, Grisey, Tanguy, Varèse (Tommy Andersson, conductor)","2000","7","w","","MP3",  ""
"338753","","Various Artists","","","Köln Kompakt 1","1998","0","w","","CD",  ""
"5889512","","Various Artists","","","Koude Golven - A Collection of Belgian Cold Wave &amp; Punk 1979-1984","2010","9","o","","MP3",  ""
"6388632","","Various Artists","","","Kunst und Beton","","0","w","","Cassette",  ""
"9309832","","Various Artists","","","L'harpiste, sa muse...","1983","0","w","","Cassette",  ""
"8915344","","Various Artists","","","La Contra Ola – Synth Wave &amp; Post Punk From Spain 1980-86","2018","7","o","","MP3",  ""
"12729083","","Various Artists","","","La ola interior: Spanish Ambient &amp; Acid Exoticism 1983-1990","2021","0","w","","MP3",  ""
"3283538","","Various Artists","","","Le défile des épavés","1985","0","w","","Cassette",  ""
"816280","","Various Artists","","","Le petit mort'","1987","0","w","","Cassette",  ""
"306504","","Various Artists","","","Lo Recordings Vol. 3: United Mutations","1996","0","w","","CD",  ""
"41653","","Various Artists","","","Lost in the Stars: The Music of Kurt Weill","1985","0","w","","LP",  ""
"3876939","","Various Artists","","","Mad in Belgium 2","1985","0","w","","Cassette",  ""
"1631699","","Various Artists","","","Maschinenfest 1999","1999","0","w","","CD",  ""
"644305","","Various Artists","","","Masse Mensch","1982","0","o","","MP3",  ""
"1853079","","Various Artists","","","Mea Pulpa","1989","0","w","","Cassette",  ""
"192889","","Various Artists","","","Modulation &amp; Transformation 4","1999","0","w","","CD",  ""
"4602804","","Various Artists","","","Mutazione: Italian Electronic &amp; New Wave Underground 1980-1988","2013","0","w","","CD",  ""
"5605139","","Various Artists","","","My Dream Date With Boyd Rice","1987","0","w","","Cassette",  ""
"234756","","Various Artists","","","Natures Mortes - Still Lives","1997","0","w","","CD",  ""
"1323599","","Various Artists","","","Never Say When","1987","0","w","","LP",  ""
"8401587","","Various Artists","","","Noise Reduction System: Formative European Electronica 1974-1984","2017","0","o","","MP3",  ""
"8088129","","Various Artists","","","Non-Nuclear War","1990","0","w","","Cassette",  ""
"80203","","Various Artists","","","N.Y No Wave: The Ultimate East Village 80's Soundtrack","2003","7","n","","",  ""
"3561840","","Various Artists","","","Odour of Dust &amp; Rot","2011","0","w","","Cassette",  ""
"228112","","Various Artists","","","OHM: The Early Gurus of Electronic Music: 1948-1980","2000","0","w","","CD",  ""
"2055358","","Various Artists","","","Ohrenschmalz","1991","0","w","","LP",  ""
"7654011","","Various Artists","","","Ohrenschrauben","1985","0","w","","LP",  ""
"160015","","Various Artists","","","Ohrenschrauben / Ohrensausen","1991","0","o","","MP3",  ""
"2146717","","Various Artists","","","One for Bangkok","1983","0","w","","Cassette",  ""
"2635189","","Various Artists","","","Organisation Orange 2","1987","0","o","","MP3",  ""
"2309036","","Various Artists","","","Orgelvärk","1986","0","w","","Cassette",  ""
"4994845","","Various Artists","","","Paper &amp; Plastic","2008","0","w","","CD",  ""
"1245635","","Various Artists","","","RadioNome","1982","0","w","","LP",  ""
"5601166","","Various Artists","","","Raped by Four Valentines Day","1985","0","o","","MP3",  ""
"447971","","Various Artists","","","Régénération - Dégénérescence","1997","0","w","","CD",  ""
"2274070","","Various Artists","","","Relay: Archive 2007-2008","2009","0","o","","MP3",  ""
"5070178","","Various Artists","","","Revolutions Per Minute: The Art Record","1982","0","w","","LP",  ""
"7415407","","Various Artists","","","Rien ni personne - A French Compilation","2016","0","w","","MP3",  ""
"525010","","Various Artists","","","Ritual dos sadicos","1983","0","o","","MP3",  ""
"525007","","Various Artists","","","Ritual dos sadicos II","1985","0","w","","LP",  ""
"6032748","","Various Artists","","","Science Fiction Park Bundesrepublik (German Home Recording Tape Music of the 1980s)","2014","0","w","","LP",  ""
"1240811","","Various Artists","","","Sex &amp; Bestiality","1984","0","w","","Cassette",  ""
"11698683","","Various Artists","","","Sex on the First Date With Boyd Rice","1989","0","w","","MP3",  ""
"417634","","Various Artists","","","Some Bizzare Album","1981","0","o","","MP3",  ""
"5424869","","Various Artists","","","Sound From Hands","1992","0","w","","CD",  ""
"2247396","","Various Artists","","","Stimme des Volkes","1990","0","w","","LP",  ""
"8079869","","Various Artists","","","Subnormal Girls: D.I.Y. / Post Punk 1979-1984, Vol. 2","2016","0","w","","LP",  ""
"2194131","","Various Artists","","","Subtle Hints","1983","0","w","","LP",  ""
"11630135","","Various Artists","","","Swamptape 1","1989","0","w","","Cassette",  ""
"4038560","","Various Artists","","","Swing/Hajra 5","1989","0","w","","Cassette",  ""
"4160229","","Various Artists","","","Tape Concerto","1986","0","w","","Cassette",  ""
"196786","","Various Artists","","","Teknoir","1999","0","w","","CD",  ""
"192875","","Various Artists","","","Tesco Disco Heavy Electronics II","1997","0","w","","CD",  ""
"13458598","","Various Artists","","","The Endless Fight","","0","w","","Cassette",  ""
"2968513","","Various Artists","","","The Extinction","1984","0","w","","Cassette",  ""
"2070417","","Various Artists","","","The Final Unsound","1988","0","o","","MP3",  ""
"839562","","Various Artists","","","The Great Complotto Pordenone","1980","0","w","","LP",  ""
"4627497","","Various Artists","","","The Insane Darrell Wayne No Disco Album","1980","0","w","","LP",  ""
"1620266","","Various Artists","","","The Ligeti Project","2008","0","w","","CD",  ""
"2666639","","Various Artists","","","The Minimal Wave Tapes, Volume One","2009","0","o","","MP3",  ""
"2618459","","Various Artists","","","The Other Side of Futurism","1984","0","o","","MP3",  ""
"476238","","Various Artists","","","The Portable Altamont","1991","0","w","","CD",  ""
"1448280","","Various Artists","","","There Is No Hidden Meaning","2004","0","w","","CD-R",  ""
"11927661","","Various Artists","","","The Sacred Rage","2020","0","w","","MP3",  ""
"786461","","Various Artists","","","The Wire 20 Years 1982-2002: Audio Issue","2002","0","w","","CD",  ""
"5919293","","Various Artists","","","The Wire Tapper 36","2014","0","w","","CD",  ""
"2177592","","Various Artists","","","The World, the Flesh and the Devil","1986","0","w","","Cassette",  ""
"4330601","","Various Artists","","","TOPY TV: Cybernethnicks","1993","0","o","","MP3",  ""
"1035160","","Various Artists","","","Transmission","2005","0","w","","CD",  ""
"2997091","","Various Artists","","","Transmission Nederlands","2010","0","w","","CD",  ""
"4761955","","Various Artists","","","Trevor Jackson Presents Metal Dance 2: Industrial, New Wave, EBM Classics &amp; Rarities 79-88","2013","0","w","","CD",  ""
"12146","","Various Artists","","","Tropicália ou panis et circencis","1968","0","w","","LP",  ""
"3271337","","Various Artists","","","Tu quoque, fili mi","1987","0","w","","Cassette",  ""
"4162250","","Various Artists","","","Vlaaikots","1982","0","w","","Cassette",  ""
"9544045","","Various Artists","","","Wiedergaben Vol. 2","2018","0","w","","MP3",  ""
"4255971","","Various Artists","","","АНС (ANS)","1969","0","w","","LP",  ""
"4341049","","Various Artists","","","Сховайся (Skhovaysya)","1995","0","w","","Cassette",  ""
"4263502","","Vazz","","","Whisper Not","1984","0","o","","MP3",  ""
"208657","","Velvet Cacoon","","","Genevieve","2004","8","o","","MP3",  ""
"341745","","Velvet Cacoon","","","Northsuite","2005","0","w","","CD-R",  ""
"2466504","","Velvet Cacoon","","","P aa opal Poere Pr. 33","2009","7","o","","MP3",  ""
"2193495","The","Velvet Underground","","","The Velvet Underground &amp; Nico","2009","0","o","","MP3",  ""
"487703","","Vena Cava","","","A Girlfriend Is... / Comedian Finds Peace","1981","0","w","","LP",  ""
"1574486","","Vetrophonia","","","Kuomintang","1998","0","w","","Cassette",  ""
"14693648","","Viagra Boys","","","Cave World","2022","0","o","","MP3",  ""
"741581","","Vice Versa","","","8 Aspects Of","1980","0","w","","Cassette",  ""
"4508166","","Victrola","","","1982-1983","1983","8","o","","MP3",  ""
"28300","","Vital Remains","","","Let Us Pray","1992","7","n","","",  ""
"4624348","","Vitamin","","","Muffin' In Mokum","1993","0","w","","LP",  ""
"5415729","","Vitamin","","","The Point","1993","0","w","","LP",  ""
"524992","","Vivenza","","","Aérobruitisme dynamique","1994","8","o","","MP3",  ""
"524991","","Vivenza","","","Beweging Tijd Ruimte","1987","6","o","","MP3",  ""
"524982","","Vivenza","","","Essentialité Métallique","1985","0","o","","MP3",  ""
"524995","","Vivenza","","","Fondements Bruitistes","1995","0","o","","MP3",  ""
"9944787","","Vivenza","","","Fondements Bruitistes","2015","0","o","","MP3",  ""
"524985","","Vivenza","","","Machines","1985","7","o","","MP3",  ""
"2095991","","Vivenza","","","Métallurgie","1987","0","w","","Cassette",  ""
"3684272","","Vivenza","","","Modes réels collectifs","1983","0","w","","Cassette",  ""
"361025","","Vivenza","","","Réalités servomécaniques","1985","8","o","","MP3",  ""
"714906","","Vivenza","","","Unité objective","1986","0","o","","MP3",  ""
"1290654","","Voice of Eye","","","Voice of Eye","1991","0","w","","Cassette",  ""
"3661881","Wolfgang","Voigt","","","Kafkatrax","2011","0","w","","CD",  ""
"317238","","Voivod","","","A Flawless Structure?","1988","0","w","","Cassette",  ""
"16774","","Voivod","","","Killing Technology","1987","0","w","","LP",  ""
"16765","","Voivod","","","Nothingface","1989","0","w","","LP",  ""
"1011688","","Vomiturition","","","Expecto Ressurectionem Mortuorum","1992","7","o","","MP3",  ""
"1011695","","Vomiturition","","","Head Tales","1993","7","o","","MP3",  ""
"1727818","Wolf","Vostell","","","Dé-Coll/age Musik","1982","0","w","","LP",  ""
"3909052","","Wandelweiser Komponisten Ensemble","","","Darenootodesuka","2012","0","w","","CD-R",  ""
"15081","","Weather Report","","","Weather Report","1971","0","w","","LP",  ""
"1911928","Anton","Webern","","","The Complete String Trios and Quartets","2000","8","w","","MP3",  ""
"546328","","Weimar Gesang","","","Even Stone Pales","1985","0","w","","LP",  ""
"12771621","Die","Welttraumforscher","","","Die Rückkehr der echten Menschheit (1981 - 1990)","2021","0","o","","MP3",  ""
"173850","Das","Wesen","","","Who Had a Heart","1982","0","w","","LP",  ""
"356835","Ruth","White","","","7 Trumps From the Tarot Cards and Pinions","1969","0","w","","LP",  ""
"5743299","Paul","Whiteman Orchestra","","","Rhapsody in Blue - Part 1 / Rhapsody in Blue - Concluded","","0","w","","LP",  ""
"1885169","Brent","Wilcox","","","Leisure With Dignity","1981","0","w","","LP",  ""
"9954186","Reid","Willis","","","The Longing Device","2019","3","n","","",  ""
"7227898","Jana","Winderen","","","The Wanderer","2016","0","w","","MP3",  ""
"360277","","Wings","","","Thorns on Thy Oaken Throne","1993","0","o","","MP3",  ""
"114534","","Winter","","","Into Darkness","1990","0","w","","CD",  ""
"510600","","Witch","","","Witch","2006","7","n","","",  ""
"3250754","","Wormrot","","","Dirge","2011","7","o","","MP3",  ""
"1328224","","Xanopticon","","","Même Mage","2003","0","w","","LP",  ""
"1904239","","Xeno and Staccato","","","Cara's Kiss / Jardins d'été","2007","0","w","","LP",  ""
"11203447","","Xhaalgûhwrėst","","","Chains of Fog","2018","0","o","","MP3",  ""
"11203631","","Xhaalgûhwrėst","","","Curse of Enthrallment","2019","8","o","","MP3",  ""
"11203427","","Xhaalgûhwrėst","","","Ritual of Banishment","2018","0","o","","MP3",  ""
"2146432","","XTSW","","","West","1988","0","w","","Cassette",  ""
"1274354","","Xysma","","","Above the Mind of Morbidity","1990","7","o","","MP3",  ""
"326782","","Xysma","","","Yeah","1991","0","w","","LP",  ""
"302556","","Yamatu","","","Shurpu Asaru","2000","0","w","","CD-R",  ""
"2353661","","Y Create","","","Alles sal reg kom","1984","0","w","","Cassette",  ""
"4163832","","Y Create","","","The Black Box","1984","0","w","","Cassette",  ""
"2694520","","Yellow Swans","","","Going Places","2010","7","w","","CD",  ""
"3905727","Les","Yeux Interdits","","","Les Yeux Interdits","1984","0","w","","Cassette",  ""
"9003194","K.","Yoshimatu","","","Sepia Reminiscence","1983","0","w","","Cassette",  ""
"326762","Nanae","Yoshimura","","","The Art of the Koto, Volume One","2000","0","w","","MP3",  ""
"182773","La Monte","Young","","","The Well-Tuned Piano 81 X 25, 6:17:50 - 11:18:59 PM NYC","1987","0","w","","LP",  ""
"823949","","Z'EV","","","50 Gates","1984","0","w","","Cassette",  ""
"4511612","","z.B.u.ä.","","","Buuhndahmaging","1991","0","w","","Cassette",  ""
"1033039","","zeitkratzer","","","noise&#092; ... [lärm]","2002","0","w","","CD",  ""
"828293","","zeitkratzer","","","SoundinX","1999","0","w","","CD",  ""
"227397","Maria","Zerfall","","","Als wäre nichts gewesen","1998","7","o","","MP3",  ""
"261816","Maria","Zerfall","","","Kopfkrieg 1985-1995","2000","8","o","","MP3",  ""
"6940473","Maria","Zerfall","","","Kopfmord","","0","w","","Cassette",  ""
"3468762","Maria","Zerfall","","","Totenstille, Der Rest ist Fluch","1991","9","o","","MP3",  ""
